h3_index,flood_count,year,P1_max,P1_mean,P21_max,P67_max,flood_days,total_days,elevation,slope,flow_acc_log,dist_river,mean_ndwi,max_ndwi,std_ndwi,is_water,center_lat,center_lon
896482c6c57ffff,3,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.25,0.8168506,3.6547031,120.088875,-0.344991215996084,0.0576960816979408,0.2014576735142497,False,18.78452,99.011614
896482c41b7ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,310.375,1.0300065,0.3124609,161.80975,-0.4153535828346087,0.0074545522220432,0.162310218681472,False,18.832121,98.99681
89648288247ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,300.375,1.0796541,2.1609967,98.27295,-0.2790166980367577,0.0359745398163795,0.146768291189842,False,18.719157,98.988761
896482c6b07ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,322.1875,0.80824804,0.0,741.2097,-0.3883375681635778,-0.0008839127840474,0.1716557680490669,False,18.81357,98.968604
896482896abffff,13,2025,3.93,2.9257142857142857,3.04,3.24,4,14,300.6,0.88608766,0.05187675,2961.3584,-0.2311062488064319,0.1170358583331108,0.2264105026900619,False,18.742553,99.037807
89648289d33ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,315.875,0.81590104,0.0752575,1528.3591,-0.431962372403859,-0.0370044037699699,0.1620029467931217,False,18.722381,98.93801
89648289e8fffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,302.875,1.0029776,0.5644925,432.1304,-0.2648743586104869,0.0851966887712478,0.1259729822447924,False,18.746598,98.9776
896482c613bffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,307.5,0.5190973,0.42548165,1626.0083,-0.2405955368198949,0.0647575631737709,0.1572049186725974,False,18.787744,99.025515
896482c6337ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,307.06668,0.67128927,0.0,2773.05,-0.393782566314023,0.0308571420609951,0.2065182931085188,False,18.806299,99.027856
89648289d7bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,310.9375,0.67373425,0.8880512,273.8562,-0.5051023316839401,-0.0054884743876755,0.1418109520477299,False,18.732876,98.944389
89648289c6fffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,305.52942,1.2174677,0.18743479,982.10077,-0.4528829568951842,0.0385275073349475,0.2173816857103523,False,18.740142,98.962732
89648288177ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,302.70587,0.9249002,0.30103,3237.3066,,,,,,
896482892dbffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,301.66666,0.7939157,0.05187675,2240.1716,-0.3285462846701587,0.0426302142441272,0.203849486381201,False,18.763534,99.037642
89648289dbbffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,313.4,0.5592342,0.5217854,1934.5487,-0.3933720261915894,-0.000363504193956,0.1837169678131177,False,18.717539,98.943022
89648288e63ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,314.26666,0.6935152,0.0,2039.6509,-0.4338261283262984,0.1273364424705505,0.2159184179260058,False,18.709465,98.934137
8964828934bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,306.94116,1.0886198,4.498366,82.53503,-0.3143159532011299,0.0130895376205444,0.1519180037500346,False,18.768384,99.006769
89648289e87ffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,300.8889,0.79533124,1.0454144,696.6121,-0.3880508885226196,0.0509619861841201,0.1959533709220497,False,18.74337,98.976631
8964828950fffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,297.0,0.7791491,0.43029568,1195.1694,-0.3452859019097319,0.0520315766334533,0.2060632952749586,False,18.720769,99.00864
89648289dc7ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.1875,0.6198935,0.57082534,1096.2676,-0.3705956521681178,0.0418067835271358,0.2156411795334825,False,18.722384,98.95094
89648289377ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,306.47058,0.72596633,0.0,960.08417,-0.2598614995747322,0.0424269847571849,0.1332915807270201,False,18.762737,98.995375
896482c4c73ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,314.0,1.5399874,0.30239698,873.22656,-0.433500043104404,0.1521276533603668,0.1523388120935524,False,18.84261,98.977325
8964828810bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,299.6,0.80543333,0.4918785,3104.2566,,,,,,
896482c6ed3ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,307.0625,1.1602387,0.8279903,2258.0076,-0.38951480902453,0.0222432557493448,0.2073648119152323,False,18.799846,99.025917
896482882dbffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,296.86667,0.7247304,1.8711609,255.81221,-0.4413764986051018,-0.0212234705686569,0.1514459351880868,False,18.712699,98.999753
89648288ed7ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,305.58823,0.5065735,0.6726309,3052.4395,,,,,,
89648288e8bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,306.9375,0.67552143,0.43685627,2664.4663,,,,,,
896482c6d2bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.375,0.7998409,0.189589,1976.0405,-0.5131167758359244,-0.0962796732783317,0.1374847188015374,False,18.778877,98.974356
896482892d3ffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,302.0,1.0477188,0.3340471,2470.9636,-0.3164185163689534,0.0865944772958755,0.1905882854408492,False,18.760307,99.036673
896482c4523ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,310.8125,0.86116695,0.4174811,523.9606,-0.2717428603486457,0.0881276726722717,0.209521317654367,False,18.826472,99.011281
89648289eb7ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,303.26666,0.6753473,0.65242785,1367.3289,-0.3883027766441257,0.041482962667942,0.1702264300061013,False,18.741756,98.969682
89648289ab3ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,309.82352,1.3002827,1.2775056,922.3743,-0.4125640908325643,-0.0131750935688614,0.1501748208894624,False,18.75951,98.955612
896482890c3ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,298.82352,0.5733626,0.7781513,2408.744,-0.3436242285302657,0.0333414711058139,0.1401223473711047,False,18.740135,99.027383
896482c6d6fffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,311.13333,1.1446987,0.4700496,2304.1233,-0.4306354423303399,0.1025903224945068,0.1705061508993453,False,18.785332,98.976294
896482896d7ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,299.46667,1.0065588,0.060206,1625.6132,-0.3373622286809626,-0.0180547460913658,0.1551198734330066,False,18.742548,99.050736
896482888d3ffff,3,2025,3.93,2.9257142857142857,3.04,3.24,4,14,310.8125,0.87680405,0.11288625,824.76715,,,,,,
89648288c6bffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.5,0.9796707,0.28221563,1138.3911,,,,,,
89648289a73ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,320.75,0.64143205,0.47536764,2001.3457,-0.6497826309360163,0.1942787021398544,0.1037021019258298,False,18.774842,98.95698
89648289c6bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,304.0,0.92883974,0.5207763,1216.5713,-0.3510062411814219,0.0657673478126525,0.2111640329666421,False,18.740949,98.966207
89648289c7bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,302.6875,0.50572824,0.4174811,1164.583,-0.4582197638313832,0.0168321784585714,0.1634881002715446,False,18.738528,98.968713
89648289367ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,305.4375,1.1626709,0.10012875,1236.9907,-0.3804708747731847,0.026469949632883,0.2044907809595248,False,18.765158,98.992869
8964828924fffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,302.75,1.0896482,1.20412,2030.8756,-0.2721017662922624,0.0451384969055652,0.1599108882446505,False,18.77322,99.027619
896482c65b3ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,301.875,1.1855595,0.0,1574.7675,-0.4360623860468511,0.0459431149065494,0.2056191714475029,False,18.759496,99.046128
8964828964bffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,304.1875,1.2330503,0.056443125,1324.7362,-0.2798117869980434,0.0570530295372009,0.1653559655704085,False,18.757075,99.048633
896482c61b7ffff,3,2025,3.93,2.9257142857142857,3.04,3.24,4,14,304.375,0.8495898,0.3308501,1673.8931,-0.3188950548015672,0.0721442028880119,0.2373295560944567,False,18.775642,99.025113
89648288e8fffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,307.73334,0.7036055,0.20068668,2312.122,,,,,,
8964828b27bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,298.77777,0.9824536,0.0,2315.3484,-0.4928802216034861,0.0748421996831893,0.1892489220346403,False,18.715915,99.052436
89648288adbffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,316.52942,0.76977026,0.15936883,2034.5887,-0.4729913171256155,0.0189064890146255,0.1837234300754751,False,18.718345,98.933567
89648288147ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,302.3125,0.7958463,0.2331537,3013.9536,,,,,,
89648288357ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,301.1875,0.7856258,0.7123713,1653.4498,-0.5093393654182781,-0.0178039632737636,0.1524752650578219,False,18.711085,98.966945
89648289dd3ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,306.2,0.7188215,0.6102305,1031.1882,-0.3274751792108684,-0.0055130957625806,0.1479615073854557,False,18.72077,98.956921
89648288363ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,305.13333,0.8665667,0.89856327,1442.9612,-0.4339688445920958,-0.0267076808959245,0.1439508665227097,False,18.71512,98.958459
89648288397ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,298.6,0.6345356,0.3525918,2143.2266,,,,,,
8964828915bffff,2,2025,3.93,2.9257142857142857,3.04,3.24,4,14,298.52942,0.8671381,1.0,525.386,-0.3251437627604884,0.0695889219641685,0.1934944932346849,False,18.743368,99.002492
89648289db3ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,315.1875,0.9821708,0.0,2286.076,-0.3450235292792858,-0.0128900948911905,0.1690385499010759,False,18.714311,98.942054
8964828831bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,301.11765,0.7947259,0.48380706,1982.387,-0.5168476288275877,-0.0648187026381492,0.1430044672294586,False,18.707856,98.965977
896482883a3ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,302.2353,0.56242335,0.7124025,3003.8235,,,,,,
896482d4b63ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,301.7647,0.7285467,2.4187,126.20075,-0.4098660837024939,0.082767978310585,0.1797731347680692,False,18.760296,99.062532
896482c6c47ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.0625,0.72902143,2.8344967,68.1156,-0.2707367311310802,0.0475042797625064,0.1368868195263953,False,18.786942,99.009108
896482c6c1bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.1875,1.0388755,4.4981174,80.942986,-0.5396948961424837,-0.171724259853363,0.1518820651479781,False,18.781293,99.010645
896482c6ccfffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.125,1.042999,0.0,382.1036,-0.4015642099283168,0.006463925819844,0.1632348037379035,False,18.782099,99.014121
896482c6c13ffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,308.6875,1.1365982,0.9797579,161.83517,-0.4558594663225665,-0.0256410259753465,0.1507464962278064,False,18.778066,99.009676
896482896cbffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,301.64706,0.7625176,0.60145414,1288.955,-0.3607643447226257,0.0358030088245868,0.1825736835717059,False,18.749003,99.052675
8964828966fffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,300.29413,1.0395905,0.813094,2527.7532,-0.3450426297268575,0.0705520138144493,0.1509451203132464,False,18.757079,99.035704
896482d4b3bffff,1,2025,3.93,2.9257142857142857,3.04,3.24,4,14,299.52942,0.6889463,0.46039885,424.21503,-0.398382420148243,0.0424323417246341,0.1756069382579025,False,18.753842,99.060594
